Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"HMGXB3","HMG-Box Containing 3","Protein Coding","Q12766","39","GC05P150000","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMGXB3"
"RAP1GAP2","RAP1 GTPase Activating Protein 2","Protein Coding","Q684P5","39","GC17P121682","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAP1GAP2"
"SHISA9","Shisa Family Member 9","Protein Coding","B4DS77","39","GC16P012901","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHISA9"
"TMEM108","Transmembrane Protein 108","Protein Coding","Q6UXF1","39","GC03P133038","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM108"
"C12orf56","Chromosome 12 Open Reading Frame 56","Protein Coding","Q8IXR9","38","GC12M064264","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C12orf56"
"FBXL22","F-Box And Leucine Rich Repeat Protein 22","Protein Coding","Q6P050","38","GC15P063597","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBXL22"
"YY2","YY2 Transcription Factor","Protein Coding","O15391","38","GC0XP021855","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YY2"
"CCDC124","Coiled-Coil Domain Containing 124","Protein Coding","Q96CT7","37","GC19P122616","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC124"
"CEP95","Centrosomal Protein 95","Protein Coding","Q96GE4","37","GC17P064506","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP95"
"GJB7","Gap Junction Protein Beta 7","Protein Coding","Q6PEY0","37","GC06M087282","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GJB7"
"IGF2-AS","IGF2 Antisense RNA","RNA Gene","Q6U949","37","GC11P002140","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF2-AS"
"MEG3","Maternally Expressed 3","RNA Gene","","37","GC14P117888","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEG3"
"SMIM8","Small Integral Membrane Protein 8","Protein Coding","Q96KF7","37","GC06P145412","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMIM8"
"TMEM232","Transmembrane Protein 232","Protein Coding","C9JQI7","37","GC05M110289","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM232"
"TSPO2","Translocator Protein 2","Protein Coding","Q5TGU0","37","GC06P041041","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPO2"
"C1orf141","Chromosome 1 Open Reading Frame 141","Protein Coding","Q5JVX7","36","GC01M067092","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1orf141"
"TDRD10","Tudor Domain Containing 10","Protein Coding","Q5VZ19","36","GC01P154502","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TDRD10"
"CASC2","Cancer Susceptibility 2","RNA Gene","Q8IU53","35","GC10P118053","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASC2"
"MIAT","Myocardial Infarction Associated Transcript","RNA Gene","","35","GC22P026646","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIAT"
"SMIM29","Small Integral Membrane Protein 29","Protein Coding","Q86T20","35","GC06M099860","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMIM29"
"TUG1","Taurine Up-Regulated 1","Protein Coding","A0A6I8PU40","34","GC22P030969","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUG1"
"ZNF396","Zinc Finger Protein 396","Protein Coding","Q96N95","34","GC18M035366","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF396"
"MIR140","MicroRNA 140","RNA Gene","","33","GC16P097800","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR140"
"MIR143","MicroRNA 143","RNA Gene","","33","GC05P153734","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR143"
"MIR21","MicroRNA 21","RNA Gene","","33","GC17P123488","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR21"
"PTGES3L-AARSD1","PTGES3L-AARSD1 Readthrough","Protein Coding","Q9BTE6","33","GC17M042950","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGES3L-AARSD1"
"TLX1NB","TLX1 Neighbor","RNA Gene","P0CAT3","33","GC10M101090","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLX1NB"
"XIST","X Inactive Specific Transcript","RNA Gene","","33","GC0XM073820","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XIST"
"DANCR","Differentiation Antagonizing Non-Protein Coding RNA","RNA Gene","P0C864","32","GC04P052712","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DANCR"
"MIR145","MicroRNA 145","RNA Gene","","32","GC05P149430","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR145"
"MIR204","MicroRNA 204","RNA Gene","","32","GC09M070809","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR204"
"MIR34A","MicroRNA 34a","RNA Gene","","32","GC01M015281","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR34A"
"VNN3P","Vanin 3, Pseudogene","Pseudogene","","32","GC06M132724","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VNN3P"
"MIR130A","MicroRNA 130a","RNA Gene","","31","GC11P057641","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR130A"
"MIR132","MicroRNA 132","RNA Gene","","31","GC17M002049","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR132"
"MIR141","MicroRNA 141","RNA Gene","","31","GC12P042129","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR141"
"MIR155","MicroRNA 155","RNA Gene","","31","GC21P025573","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR155"
"MIR192","MicroRNA 192","RNA Gene","","31","GC11M064891","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR192"
"MIR200C","MicroRNA 200c","RNA Gene","","31","GC12P042128","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR200C"
"MIR22","MicroRNA 22","RNA Gene","","31","GC17M001713","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR22"
"MIR26B","MicroRNA 26b","RNA Gene","","31","GC02P218402","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR26B"
"MIR34C","MicroRNA 34c","RNA Gene","","31","GC11P112585","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR34C"
"MIRLET7A1","MicroRNA Let-7a-1","RNA Gene","","31","GC09P094175","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIRLET7A1"
"MIRLET7D","MicroRNA Let-7d","RNA Gene","","31","GC09P094178","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIRLET7D"
"NBR2","Neighbor Of BRCA1 LncRNA 2","RNA Gene","","31","GC17P043125","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NBR2"
"TCL6","T Cell Leukemia/Lymphoma 6","RNA Gene","","31","GC14P095627","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCL6"
"TRA","T Cell Receptor Alpha Locus","Protein Coding","P0DSE1","31","GC14P021621","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRA"
"HOXA11-AS","HOXA11 Antisense RNA","RNA Gene","","30","GC07P027184","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOXA11-AS"
"MIR135B","MicroRNA 135b","RNA Gene","","30","GC01M205448","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR135B"
"MIR139","MicroRNA 139","RNA Gene","","30","GC11M072615","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR139"
"MIR193B","MicroRNA 193b","RNA Gene","","30","GC16P096067","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR193B"
"MIR210","MicroRNA 210","RNA Gene","","30","GC11M012505","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR210"
"MIR370","MicroRNA 370","RNA Gene","","30","GC14P116898","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR370"
"MIR429","MicroRNA 429","RNA Gene","","30","GC01P050634","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR429"
"MIRLET7I","MicroRNA Let-7i","RNA Gene","","30","GC12P063310","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIRLET7I"
"HULC","Hepatocellular Carcinoma Up-Regulated Long Non-Coding RNA","RNA Gene","","29","GC06P008486","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HULC"
"LINC01554","Long Intergenic Non-Protein Coding RNA 1554","RNA Gene","Q52M75","29","GC05P095838","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01554"
"MIR107","MicroRNA 107","RNA Gene","","29","GC10M089604","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR107"
"MIR181A2","MicroRNA 181a-2","RNA Gene","","29","GC09P124692","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR181A2"
"MIR181C","MicroRNA 181c","RNA Gene","","29","GC19P122492","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR181C"
"MIR199B","MicroRNA 199b","RNA Gene","","29","GC09M128244","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR199B"
"MIR19A","MicroRNA 19a","RNA Gene","","29","GC13P091695","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR19A"
"MIR205","MicroRNA 205","RNA Gene","","29","GC01P209432","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR205"
"MIR208B","MicroRNA 208b","RNA Gene","","29","GC14M023417","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR208B"
"MIR212","MicroRNA 212","RNA Gene","","29","GC17M002050","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR212"
"MIR222","MicroRNA 222","RNA Gene","","29","GC0XM045747","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR222"
"MIR301A","MicroRNA 301a","RNA Gene","","29","GC17M059151","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR301A"
"MIR31","MicroRNA 31","RNA Gene","","29","GC09M022191","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR31"
"MIR335","MicroRNA 335","RNA Gene","","29","GC07P130496","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR335"
"MIR375","MicroRNA 375","RNA Gene","","29","GC02M219001","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR375"
"MIR431","MicroRNA 431","RNA Gene","","29","GC14P116896","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR431"
"MIR449A","MicroRNA 449a","RNA Gene","","29","GC05M055171","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR449A"
"MIR455","MicroRNA 455","RNA Gene","","29","GC09P114209","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR455"
"MIR99B","MicroRNA 99b","RNA Gene","","29","GC19P051692","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR99B"
"MIRLET7B","MicroRNA Let-7b","RNA Gene","","29","GC22P076285","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIRLET7B"
"MIRLET7E","MicroRNA Let-7e","RNA Gene","","29","GC19P123544","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIRLET7E"
"TRB","T Cell Receptor Beta Locus","Protein Coding","P0DSE2","29","GC07P161101","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRB"
"ZFAS1","ZNFX1 Antisense RNA 1","RNA Gene","","29","GC20P049276","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFAS1"
"EMX2OS","EMX2 Opposite Strand/Antisense RNA","RNA Gene","","28","GC10M117473","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EMX2OS"
"HNF1A-AS1","HNF1A Antisense RNA 1","RNA Gene","","28","GC12M123804","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNF1A-AS1"
"MEG8","Maternally Expressed 8, Small Nucleolar RNA Host Gene","RNA Gene","","28","GC14P117889","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEG8"
"MIR106A","MicroRNA 106a","RNA Gene","","28","GC0XM134505","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR106A"
"MIR340","MicroRNA 340","RNA Gene","","28","GC05M180015","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR340"
"MIR377","MicroRNA 377","RNA Gene","","28","GC14P117909","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR377"
"MIR423","MicroRNA 423","RNA Gene","","28","GC17P030117","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR423"
"MIR432","MicroRNA 432","RNA Gene","","28","GC14P116899","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR432"
"MIR486-1","MicroRNA 486-1","RNA Gene","","28","GC08M041660","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR486-1"
"MIR708","MicroRNA 708","RNA Gene","","28","GC11M079402","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR708"
"MIR92A1","MicroRNA 92a-1","RNA Gene","","28","GC13P091700","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR92A1"
"MIRLET7G","MicroRNA Let-7g","RNA Gene","","28","GC03M052268","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIRLET7G"
"HAGLR","HOXD Antisense Growth-Associated Long Non-Coding RNA","RNA Gene","","27","GC02M176172","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAGLR"
"MIR137","MicroRNA 137","RNA Gene","","27","GC01M098046","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR137"
"MIR183","MicroRNA 183","RNA Gene","","27","GC07M129887","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR183"
"MIR19B1","MicroRNA 19b-1","RNA Gene","","27","GC13P091696","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR19B1"
"MIR24-1","MicroRNA 24-1","RNA Gene","","27","GC09P095086","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR24-1"
"MIR296","MicroRNA 296","RNA Gene","","27","GC20M058817","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR296"
"MIR302B","MicroRNA 302b","RNA Gene","","27","GC04M112938","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR302B"
"MIR367","MicroRNA 367","RNA Gene","","27","GC04M112647","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR367"
"MIR454","MicroRNA 454","RNA Gene","","27","GC17M059137","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR454"
"MIR485","MicroRNA 485","RNA Gene","","27","GC14P117919","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR485"
"MIR876","MicroRNA 876","RNA Gene","","27","GC09M029756","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR876"
"PCAT1","Prostate Cancer Associated Transcript 1","RNA Gene","","27","GC08P126553","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCAT1"
"SNHG6","Small Nucleolar RNA Host Gene 6","RNA Gene","","27","GC08M066921","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNHG6"
"LINC-ROR","Long Intergenic Non-Protein Coding RNA, Regulator Of Reprogramming","RNA Gene","","26","GC18M057054","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC-ROR"
"MIR744","MicroRNA 744","RNA Gene","","26","GC17P012081","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR744"
"MIRLET7F2","MicroRNA Let-7f-2","RNA Gene","","26","GC0XM053835","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIRLET7F2"
"SLC26A4-AS1","SLC26A4 Antisense RNA 1","RNA Gene","","26","GC07M107653","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC26A4-AS1"
"SNHG14","Small Nucleolar RNA Host Gene 14","RNA Gene","","26","GC15P165547","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNHG14"
"HCCAT5","Hepatocellular Carcinoma Associated Transcript 5","RNA Gene","","25","GC16P073092","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HCCAT5"
"LOH12CR2","Loss Of Heterozygosity On Chromosome 12, Region 2","RNA Gene","","25","GC12M012355","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOH12CR2"
"MIR138-2","MicroRNA 138-2","RNA Gene","","25","GC16P097345","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR138-2"
"MIR372","MicroRNA 372","RNA Gene","","25","GC19P123653","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR372"
"MIR410","MicroRNA 410","RNA Gene","","25","GC14P117916","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR410"
"MIR422A","MicroRNA 422a","RNA Gene","","25","GC15M063870","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR422A"
"MIR452","MicroRNA 452","RNA Gene","","25","GC0XM151959","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR452"
"MIR7-1","MicroRNA 7-1","RNA Gene","","25","GC09M111066","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR7-1"
"MT-RNR1","Mitochondrially Encoded 12S RRNA","RNA Gene","A0A0C5B5G6","25","GCMTP000642","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-RNR1"
"MT-TL1","Mitochondrially Encoded TRNA-Leu (UUA/G) 1","RNA Gene","","25","GCMTP003232","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-TL1"
"NPHP3-AS1","NPHP3 Antisense RNA 1","RNA Gene","","25","GC03P132721","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPHP3-AS1"
"FEZF1-AS1","FEZF1 Antisense RNA 1","RNA Gene","","24","GC07P122303","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FEZF1-AS1"
"GAPLINC","Gastric Adenocarcinoma Associated, Positive CD44 Regulator, Long Intergenic Non-Coding RNA","RNA Gene","","24","GC18P003513","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAPLINC"
"LINC00963","Long Intergenic Non-Protein Coding RNA 963","RNA Gene","","24","GC09P143918","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00963"
"MIR1-2","MicroRNA 1-2","RNA Gene","","24","GC18M035029","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1-2"
"MIR1304","MicroRNA 1304","RNA Gene","","24","GC11M129608","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1304"
"MIR147A","MicroRNA 147a","RNA Gene","","24","GC09M120244","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR147A"
"MIR320E","MicroRNA 320e","RNA Gene","","24","GC19M097086","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR320E"
"MIR506","MicroRNA 506","RNA Gene","","24","GC0XM147230","0.315852522850037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR506"
